timestamp,event_type,source,target,punk_id,punk_type
1600742230,PunkTransfer,0xe83c750b2708320bb134796c555b80df39a3d97b,0x77300de3acddd2e87b96bff1946f1371555fd315,5217,Ape
1600742330,PunkTransfer,0x77300de3acddd2e87b96bff1946f1371555fd315,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,5217,Ape
1613011798,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xe83c750b2708320bb134796c555b80df39a3d97b,5217,Ape
1627680287,PunkBought,0xe83c750b2708320bb134796c555b80df39a3d97b,0x8f7ceefaa1ff5dfd125106ff9e219eff360d57aa,5217,Ape
1627680801,PunkTransfer,0x8f7ceefaa1ff5dfd125106ff9e219eff360d57aa,0xe301612b0751f6d862a27be205fb8e3c40c8c6db,5217,Ape
1498236007,Assign,0x0000000000000000000000000000000000000000,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,5314,Ape
1579283078,PunkBought,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,0xee3766e4f996dc0e0f8c929954eaafef3441de87,5314,Ape
1600365222,PunkTransfer,0xee3766e4f996dc0e0f8c929954eaafef3441de87,0xfd39f9adf2cc343072aeaacec25941edab3f00b2,5314,Ape
1600365270,PunkTransfer,0xfd39f9adf2cc343072aeaacec25941edab3f00b2,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,5314,Ape
1620177691,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x1757d400578cf8a2f3da8228e4402fb1bb3fc968,5314,Ape
1498236401,Assign,0x0000000000000000000000000000000000000000,0x13c7bdff220cf27f382baa3d7a281614cbe54f37,5577,Ape
1615364636,PunkTransfer,0x13c7bdff220cf27f382baa3d7a281614cbe54f37,0x1e32a859d69dde58d03820f8f138c99b688d132f,5577,Ape
1636876918,PunkTransfer,0x1e32a859d69dde58d03820f8f138c99b688d132f,0x9c9113d1daae97675776a4151402f5efb2d7bfc7,5577,Ape
1498236979,Assign,0x0000000000000000000000000000000000000000,0x1e32a859d69dde58d03820f8f138c99b688d132f,5795,Ape
1499095634,PunkBought,0x1e32a859d69dde58d03820f8f138c99b688d132f,0x6611fe71c233e4e7510b2795c242c9a57790b376,5795,Ape
1633833844,PunkTransfer,0x6611fe71c233e4e7510b2795c242c9a57790b376,0x8e232860171762f6ff2d22d1fcc45af78bd3fbb5,5795,Ape
1498237926,Assign,0x0000000000000000000000000000000000000000,0x585f98cf291f081405412edafcf471d19003ca9c,6145,Ape
1515996668,PunkBought,0x585f98cf291f081405412edafcf471d19003ca9c,0x0000000000000000000000000000000000000000,6145,Ape
1498239456,Assign,0x0000000000000000000000000000000000000000,0x1e32a859d69dde58d03820f8f138c99b688d132f,6915,Ape
1513206918,PunkBought,0x1e32a859d69dde58d03820f8f138c99b688d132f,0x8adbff0b3a45059c0578a05e00c7bf38c4f349a9,6915,Ape
1498240270,Assign,0x0000000000000000000000000000000000000000,0x1e32a859d69dde58d03820f8f138c99b688d132f,6965,Ape
1499102508,PunkBought,0x1e32a859d69dde58d03820f8f138c99b688d132f,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,6965,Ape
1499178760,PunkBought,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,6965,Ape
1514843241,PunkBought,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x03911fecabd6b4809c88e2e6eb856ec932b2ee3e,6965,Ape
1613744828,PunkBought,0x03911fecabd6b4809c88e2e6eb856ec932b2ee3e,0x99b57c09f37a3657e2215afd59f7b4de98bce3ff,6965,Ape
1498240500,Assign,0x0000000000000000000000000000000000000000,0x585f98cf291f081405412edafcf471d19003ca9c,7191,Ape
1515996152,PunkBought,0x585f98cf291f081405412edafcf471d19003ca9c,0x0000000000000000000000000000000000000000,7191,Ape
1498243329,Assign,0x0000000000000000000000000000000000000000,0x585f98cf291f081405412edafcf471d19003ca9c,8219,Ape
1602165842,PunkTransfer,0x585f98cf291f081405412edafcf471d19003ca9c,0x33eaaee9d0a6192d11bbb370aee0e5d22c3335b5,8219,Ape
1609904814,PunkBought,0x33eaaee9d0a6192d11bbb370aee0e5d22c3335b5,0x0000000000000000000000000000000000000000,8219,Ape
1610137583,PunkTransfer,0xf0d6999725115e3ead3d927eb3329d63afaec09b,0xcf74e42266de87aa1a3dfe1e1c5f46db0ac752b2,8219,Ape
1498244113,Assign,0x0000000000000000000000000000000000000000,0x01486c3891761e93e5107890286abdc1834fc6d7,8498,Ape
1499816670,PunkBought,0x01486c3891761e93e5107890286abdc1834fc6d7,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,8498,Ape
1514563215,PunkTransfer,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,0xe8723d26ad5f7ff4ea8902d235f0a8f8b8802f6d,8498,Ape
1515973012,PunkBought,0xe8723d26ad5f7ff4ea8902d235f0a8f8b8802f6d,0xf3860788d1597cecf938424baabe976fac87dc26,8498,Ape
1515982583,PunkTransfer,0xf3860788d1597cecf938424baabe976fac87dc26,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,8498,Ape
1556501748,PunkTransfer,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0xe83c750b2708320bb134796c555b80df39a3d97b,8498,Ape
1627707301,PunkTransfer,0xe83c750b2708320bb134796c555b80df39a3d97b,0x2cc12318de28edc9c753f7cb22100890af630c2d,8498,Ape
1498245770,Assign,0x0000000000000000000000000000000000000000,0x1e32a859d69dde58d03820f8f138c99b688d132f,9280,Ape
1499143474,PunkBought,0x1e32a859d69dde58d03820f8f138c99b688d132f,0x0000000000000000000000000000000000000000,9280,Ape
1633832744,PunkTransfer,0x6611fe71c233e4e7510b2795c242c9a57790b376,0x8e232860171762f6ff2d22d1fcc45af78bd3fbb5,9280,Ape
1498245770,Assign,0x0000000000000000000000000000000000000000,0x5b098b00621eda6a96b7a476220661ad265f083f,9265,Ape
1498930362,PunkBought,0x5b098b00621eda6a96b7a476220661ad265f083f,0x0000000000000000000000000000000000000000,9265,Ape
1634770617,PunkTransfer,0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d,0xfba9ef04e1c51bc298d5c7c71514de68ba8cb9a0,9265,Ape
